(11.0, 11, 500.0, 35)
(108.0, 17, 403.0, 44)
(15.0, 12, 495.0, 33)
(18.0, 14, 493.0, 41)
(14.0, 13, 498.0, 32)
(14.0, 14, 497.0, 40)
(17.0, 14, 495.0, 29)
(18.0, 15, 494.0, 38)
(20.0, 8, 491.0, 37)
(20.0, 13, 492.0, 32)
(15.0, 13, 497.0, 32)
(15.0, 12, 497.0, 34)
(18.0, 14, 493.0, 43)
(11.0, 18, 501.0, 34)
(11.0, 10, 499.0, 35)
(17.0, 13, 494.0, 33)
(17.0, 13, 495.0, 32)
(15.0, 10, 496.0, 35)
(16.0, 12, 495.0, 33)
(16.0, 8, 495.0, 37)
(19.0, 13, 493.0, 33)
(14.0, 13, 495.0, 32)
(13.0, 16, 499.0, 37)
(25.0, 14, 486.0, 31)
(12.0, 14, 498.0, 30)
(32.0, 5, 479.0, 40)
(24.0, 13, 487.0, 33)
(24.0, 13, 488.0, 31)
(18.0, 15, 494.0, 36)
(14.0, 12, 498.0, 34)
(19.0, 9, 493.0, 34)
(23.0, 5, 488.0, 40)
(20.0, 10, 492.0, 35)
(12.0, 15, 500.0, 40)
(25.0, 5, 484.0, 40)
(16.0, 12, 495.0, 33)
(19.0, 10, 492.0, 35)
(15.0, 16, 496.0, 40)
(11.0, 10, 499.0, 35)
(16.0, 8, 496.0, 36)
(15.0, 5, 496.0, 37)
(18.0, 14, 493.0, 29)
(14.0, 8, 498.0, 36)
(12.0, 8, 499.0, 37)
(13.0, 13, 499.0, 32)
(14.0, 12, 497.0, 33)
(11.0, 15, 498.0, 36)
(17.0, 12, 493.0, 33)
(32.0, 14, 479.0, 31)
(11.0, 10, 501.0, 35)
(22.0, 14, 489.0, 31)
(18.0, 8, 493.0, 36)
(18.0, 5, 494.0, 40)
(15.0, 10, 497.0, 36)
(17.0, 14, 494.0, 30)
(16.0, 5, 493.0, 37)
(18.0, 10, 494.0, 36)
(13.0, 12, 498.0, 33)
(11.0, 17, 500.0, 34)
(17.0, 14, 492.0, 31)
(21.0, 14, 491.0, 29)
(15.0, 13, 494.0, 33)
(20.0, 16, 491.0, 38)
(20.0, 12, 492.0, 34)
(27.0, 5, 485.0, 40)
(21.0, 14, 491.0, 29)
(18.0, 12, 493.0, 34)
(17.0, 6, 494.0, 38)
(12.0, 8, 499.0, 38)
(18.0, 9, 491.0, 34)
(16.0, 12, 496.0, 34)
(29.0, 14, 482.0, 31)
(19.0, 8, 493.0, 36)
(18.0, 14, 492.0, 29)
(15.0, 14, 494.0, 29)
(23.0, 14, 488.0, 30)
(12.0, 13, 499.0, 33)
(13.0, 14, 498.0, 43)
(11.0, 8, 500.0, 38)
(15.0, 13, 497.0, 32)
(20.0, 12, 491.0, 33)
(14.0, 9, 497.0, 34)
(29.0, 13, 483.0, 31)
(35.0, 14, 476.0, 31)
(11.0, 6, 498.0, 38)
(31.0, 5, 481.0, 40)
(14.0, 13, 498.0, 33)
(28.0, 5, 483.0, 40)
(17.0, 6, 495.0, 36)
(28.0, 14, 484.0, 30)
(15.0, 12, 496.0, 34)
(39.0, 5, 473.0, 40)
(13.0, 10, 499.0, 36)
(15.0, 5, 496.0, 40)
(16.0, 6, 496.0, 39)
(16.0, 12, 494.0, 34)
(19.0, 14, 493.0, 40)
(13.0, 15, 499.0, 41)
(16.0, 14, 496.0, 30)
(12.0, 13, 500.0, 33)
(12.0, 12, 500.0, 34)
(12.0, 13, 500.0, 33)
(12.0, 16, 500.0, 37)
(15.0, 13, 496.0, 33)
(14.0, 13, 498.0, 33)
(11.0, 14, 500.0, 43)
(20.0, 12, 490.0, 33)
(56.0, 16, 455.0, 44)
(13.0, 14, 498.0, 30)
(16.0, 8, 496.0, 36)
(10.0, 12, 499.0, 33)
(11.0, 12, 500.0, 34)
(13.0, 13, 498.0, 32)
(17.0, 12, 494.0, 34)
(24.0, 14, 488.0, 30)
(18.0, 10, 493.0, 36)
(17.0, 14, 493.0, 43)
(20.0, 12, 491.0, 33)
(11.0, 7, 501.0, 39)
(20.0, 13, 492.0, 33)
(96.0, 5, 416.0, 40)
(18.0, 13, 494.0, 32)
(35.0, 5, 476.0, 40)
(15.0, 10, 496.0, 35)
(15.0, 5, 497.0, 38)
(24.0, 14, 487.0, 30)
(13.0, 15, 499.0, 42)
(12.0, 8, 500.0, 36)
(15.0, 13, 497.0, 33)
(29.0, 14, 482.0, 43)
(15.0, 10, 497.0, 35)
(13.0, 8, 499.0, 36)
(44.0, 16, 468.0, 44)
(18.0, 14, 494.0, 30)
(12.0, 10, 499.0, 35)
(17.0, 5, 495.0, 37)
(11.0, 10, 500.0, 35)
(12.0, 9, 500.0, 34)
(18.0, 14, 493.0, 30)
(16.0, 12, 495.0, 34)
(22.0, 12, 489.0, 34)
(11.0, 13, 501.0, 32)
(10.0, 10, 500.0, 35)
(13.0, 10, 498.0, 35)
(20.0, 12, 492.0, 33)
(19.0, 12, 492.0, 34)
(20.0, 10, 492.0, 36)
(12.0, 5, 499.0, 37)
(17.0, 14, 494.0, 31)
(34.0, 14, 477.0, 31)
(22.0, 5, 490.0, 37)
(17.0, 13, 495.0, 33)
(17.0, 14, 495.0, 41)
(13.0, 13, 499.0, 32)
(13.0, 14, 499.0, 40)
(18.0, 17, 494.0, 34)
(14.0, 18, 498.0, 32)
(20.0, 6, 491.0, 36)
(15.0, 18, 497.0, 31)
(22.0, 14, 489.0, 43)
(15.0, 12, 497.0, 34)
(20.0, 16, 491.0, 35)
(11.0, 13, 501.0, 33)
(23.0, 14, 489.0, 30)
(9.0, 14, 500.0, 41)
(18.0, 14, 493.0, 43)
(19.0, 9, 492.0, 34)
(25.0, 14, 486.0, 31)
(17.0, 17, 494.0, 32)
(14.0, 13, 498.0, 33)
(26.0, 14, 485.0, 30)
(23.0, 15, 489.0, 38)
(35.0, 14, 477.0, 31)
(22.0, 14, 490.0, 30)
(19.0, 13, 493.0, 33)
(35.0, 14, 476.0, 31)
(16.0, 15, 495.0, 31)
(17.0, 9, 495.0, 34)
(12.0, 14, 500.0, 41)
(13.0, 8, 498.0, 37)
(28.0, 17, 481.0, 32)
(11.0, 15, 500.0, 41)
(22.0, 14, 490.0, 31)
(18.0, 10, 492.0, 36)
(10.0, 13, 499.0, 33)
(29.0, 13, 482.0, 31)
(25.0, 13, 487.0, 31)
(19.0, 14, 492.0, 31)
(28.0, 13, 483.0, 31)
(19.0, 15, 493.0, 36)
(34.0, 13, 478.0, 31)
(21.0, 17, 491.0, 34)
(12.0, 15, 499.0, 31)
(15.0, 14, 497.0, 30)
(18.0, 8, 492.0, 36)
(21.0, 13, 490.0, 33)
(13.0, 13, 499.0, 32)
(18.0, 12, 493.0, 33)
(29.0, 18, 482.0, 31)
(18.0, 5, 491.0, 37)
(27.0, 5, 482.0, 40)
(12.0, 13, 499.0, 33)
(11.0, 13, 500.0, 33)
(20.0, 12, 492.0, 33)
(12.0, 14, 497.0, 30)
(17.0, 14, 493.0, 30)
(17.0, 13, 494.0, 32)
(27.0, 5, 484.0, 40)
(15.0, 13, 496.0, 33)
(18.0, 18, 494.0, 31)
(23.0, 17, 489.0, 35)
(16.0, 13, 496.0, 33)
(24.0, 14, 487.0, 30)
(35.0, 13, 476.0, 31)
(16.0, 12, 496.0, 33)
(35.0, 14, 476.0, 31)
(16.0, 16, 496.0, 40)
(18.0, 13, 494.0, 33)
(15.0, 13, 496.0, 33)
(32.0, 14, 479.0, 43)
(16.0, 5, 496.0, 37)
(29.0, 14, 483.0, 30)
(32.0, 5, 479.0, 40)
(22.0, 5, 489.0, 37)
(12.0, 13, 500.0, 33)
(17.0, 13, 494.0, 32)
(23.0, 17, 487.0, 32)
(15.0, 14, 496.0, 30)
(19.0, 13, 492.0, 33)
(11.0, 15, 501.0, 36)
(18.0, 5, 494.0, 38)
(14.0, 14, 498.0, 43)
(12.0, 15, 500.0, 38)
(14.0, 5, 498.0, 37)
(16.0, 12, 496.0, 33)
(17.0, 13, 495.0, 32)
(12.0, 8, 500.0, 37)
(13.0, 17, 499.0, 34)
(11.0, 10, 500.0, 35)
(14.0, 5, 497.0, 37)
(15.0, 8, 497.0, 37)
(20.0, 14, 492.0, 40)
(22.0, 14, 490.0, 31)
(18.0, 12, 493.0, 34)
(20.0, 14, 492.0, 31)
(12.0, 15, 498.0, 40)
(19.0, 14, 493.0, 30)
(16.0, 10, 495.0, 36)
(13.0, 5, 499.0, 40)
(13.0, 8, 498.0, 37)
(25.0, 19, 487.0, 33)
(15.0, 14, 497.0, 31)
(19.0, 14, 493.0, 43)
(21.0, 13, 491.0, 32)
(13.0, 5, 499.0, 40)
(21.0, 12, 490.0, 33)
(17.0, 10, 494.0, 35)
(20.0, 13, 492.0, 32)
(16.0, 13, 496.0, 33)
(15.0, 12, 497.0, 33)
(19.0, 12, 492.0, 33)
(29.0, 14, 482.0, 30)
(11.0, 13, 501.0, 33)
(17.0, 8, 493.0, 36)
(34.0, 14, 478.0, 31)
(10.0, 13, 500.0, 32)
(14.0, 13, 498.0, 42)
(19.0, 13, 492.0, 33)
(17.0, 12, 495.0, 33)
(12.0, 5, 499.0, 38)
(13.0, 15, 498.0, 38)
(16.0, 12, 495.0, 33)
(11.0, 6, 499.0, 40)
(11.0, 12, 499.0, 34)
(21.0, 5, 490.0, 37)
(19.0, 10, 490.0, 35)
(11.0, 13, 501.0, 32)
(18.0, 8, 494.0, 37)
(11.0, 12, 500.0, 33)
(13.0, 13, 499.0, 33)
(38.0, 5, 474.0, 40)
(11.0, 8, 501.0, 37)
(19.0, 5, 492.0, 38)
(21.0, 12, 491.0, 34)
(25.0, 14, 487.0, 31)
(11.0, 16, 500.0, 35)
(12.0, 5, 497.0, 37)
(14.0, 5, 497.0, 37)
(18.0, 8, 494.0, 36)
(13.0, 10, 498.0, 35)
(18.0, 13, 493.0, 33)
(15.0, 5, 495.0, 37)
(17.0, 9, 495.0, 34)
(30.0, 14, 481.0, 30)
(27.0, 14, 484.0, 43)
(13.0, 5, 499.0, 38)
(13.0, 13, 498.0, 33)
(20.0, 8, 491.0, 36)
(15.0, 5, 496.0, 40)
(20.0, 16, 489.0, 35)
(17.0, 10, 493.0, 36)
(13.0, 13, 499.0, 32)
(33.0, 14, 479.0, 31)
(18.0, 5, 494.0, 38)
(15.0, 10, 496.0, 36)
(18.0, 10, 493.0, 36)
(12.0, 14, 499.0, 30)
(13.0, 15, 498.0, 31)
(11.0, 13, 501.0, 32)
(36.0, 5, 476.0, 40)
(14.0, 12, 497.0, 34)
(17.0, 5, 494.0, 38)
(33.0, 4, 479.0, 40)
(22.0, 14, 490.0, 30)
(15.0, 5, 497.0, 40)
(12.0, 5, 497.0, 40)
(33.0, 13, 478.0, 31)
(21.0, 9, 490.0, 34)
(12.0, 13, 499.0, 32)
(15.0, 6, 497.0, 38)
(19.0, 16, 492.0, 38)
(18.0, 13, 494.0, 32)
(19.0, 13, 492.0, 33)
(11.0, 5, 500.0, 38)
(14.0, 5, 498.0, 37)
(11.0, 10, 498.0, 35)
(20.0, 18, 491.0, 34)
(12.0, 9, 499.0, 34)
(14.0, 13, 497.0, 33)
(14.0, 15, 498.0, 31)
(17.0, 13, 494.0, 33)
(21.0, 12, 490.0, 33)
(21.0, 6, 490.0, 36)
(13.0, 14, 496.0, 30)
(22.0, 13, 490.0, 33)
(15.0, 10, 496.0, 35)
(32.0, 14, 479.0, 31)
(22.0, 5, 490.0, 37)
(21.0, 8, 491.0, 36)
(20.0, 12, 492.0, 34)
(21.0, 5, 491.0, 37)
(22.0, 8, 490.0, 37)
(12.0, 12, 500.0, 33)
(15.0, 16, 497.0, 38)
(34.0, 14, 478.0, 43)
(13.0, 11, 499.0, 37)
(18.0, 14, 494.0, 30)
(13.0, 13, 499.0, 33)
(15.0, 12, 497.0, 34)
(19.0, 13, 492.0, 33)
(13.0, 15, 499.0, 31)
(14.0, 16, 498.0, 42)
(13.0, 9, 498.0, 34)
(18.0, 9, 493.0, 34)
(24.0, 13, 487.0, 31)
(21.0, 5, 491.0, 37)
(13.0, 14, 499.0, 30)
(26.0, 14, 485.0, 43)
(21.0, 14, 490.0, 29)
(28.0, 14, 484.0, 30)
(12.0, 9, 500.0, 34)
(19.0, 13, 492.0, 33)
(24.0, 14, 487.0, 43)
(14.0, 14, 497.0, 43)
(26.0, 5, 486.0, 40)
(18.0, 13, 494.0, 32)
(14.0, 15, 497.0, 38)
(16.0, 12, 496.0, 33)
(22.0, 5, 490.0, 38)
(22.0, 14, 489.0, 31)
(15.0, 15, 496.0, 36)
(16.0, 10, 493.0, 36)
(19.0, 5, 492.0, 37)
(13.0, 7, 499.0, 39)
(15.0, 5, 497.0, 38)
(21.0, 12, 488.0, 34)
(15.0, 16, 496.0, 40)
(13.0, 13, 499.0, 33)
(15.0, 14, 496.0, 30)
(11.0, 8, 500.0, 36)
(22.0, 13, 489.0, 33)
(19.0, 13, 493.0, 32)
(18.0, 13, 493.0, 33)
(19.0, 5, 492.0, 38)
(27.0, 14, 485.0, 31)
(32.0, 14, 479.0, 30)
(13.0, 9, 497.0, 34)
(13.0, 10, 498.0, 35)
(16.0, 13, 495.0, 32)
(17.0, 5, 494.0, 40)
(14.0, 8, 497.0, 37)
(20.0, 14, 491.0, 31)
(16.0, 10, 496.0, 35)
(19.0, 5, 493.0, 38)
(17.0, 13, 494.0, 33)
(19.0, 18, 492.0, 34)
(12.0, 8, 500.0, 36)
(18.0, 13, 494.0, 32)
(11.0, 11, 500.0, 34)
(14.0, 13, 495.0, 33)
(21.0, 8, 490.0, 37)
(13.0, 8, 499.0, 36)
(11.0, 13, 500.0, 33)
(22.0, 9, 489.0, 34)
(21.0, 14, 491.0, 31)
(21.0, 13, 490.0, 33)
(16.0, 14, 496.0, 30)
(13.0, 10, 496.0, 36)
(12.0, 10, 497.0, 35)
(29.0, 14, 481.0, 30)
(19.0, 13, 492.0, 33)
(19.0, 14, 492.0, 31)
(17.0, 12, 495.0, 33)
(21.0, 14, 491.0, 29)
(20.0, 12, 492.0, 34)
(14.0, 12, 498.0, 34)
(16.0, 13, 495.0, 33)
(19.0, 11, 493.0, 35)
(23.0, 14, 488.0, 31)
(11.0, 13, 500.0, 33)
(22.0, 14, 490.0, 40)
(14.0, 13, 497.0, 32)
(16.0, 10, 496.0, 35)
(34.0, 13, 478.0, 31)
(15.0, 13, 496.0, 33)
(13.0, 5, 499.0, 40)
(12.0, 13, 499.0, 32)
(15.0, 10, 496.0, 36)
(27.0, 13, 485.0, 31)
(11.0, 8, 501.0, 38)
(17.0, 13, 495.0, 33)
(16.0, 15, 496.0, 31)
(12.0, 9, 499.0, 36)
(20.0, 12, 491.0, 33)
(14.0, 15, 497.0, 41)
(12.0, 12, 500.0, 33)
(19.0, 13, 492.0, 33)
(20.0, 14, 489.0, 43)
(12.0, 13, 499.0, 32)
(18.0, 13, 492.0, 32)
(17.0, 13, 494.0, 33)
(104.0, 7, 407.0, 41)
(20.0, 15, 492.0, 36)
(29.0, 14, 483.0, 30)
(15.0, 8, 497.0, 37)
(14.0, 13, 497.0, 33)
(19.0, 13, 492.0, 32)
(16.0, 9, 496.0, 34)
(28.0, 13, 483.0, 31)
(34.0, 14, 477.0, 31)
(19.0, 15, 492.0, 36)
(12.0, 6, 497.0, 38)
(21.0, 12, 490.0, 34)
(15.0, 13, 496.0, 32)
(11.0, 6, 500.0, 38)
(21.0, 19, 490.0, 33)
(26.0, 14, 485.0, 30)
(15.0, 12, 497.0, 33)
(14.0, 5, 498.0, 40)
(16.0, 13, 495.0, 33)
(34.0, 5, 478.0, 40)
(16.0, 6, 496.0, 38)
(11.0, 5, 500.0, 37)
(21.0, 17, 491.0, 32)
(19.0, 10, 493.0, 36)
(17.0, 5, 494.0, 40)
(13.0, 10, 498.0, 36)
(11.0, 13, 500.0, 33)
(189.0, 17, 322.0, 44)
(19.0, 13, 492.0, 32)
(11.0, 8, 498.0, 38)
(13.0, 15, 498.0, 36)
(21.0, 13, 491.0, 33)
(20.0, 12, 491.0, 33)
(22.0, 14, 489.0, 30)
(12.0, 5, 499.0, 40)
(19.0, 5, 493.0, 37)
(27.0, 14, 484.0, 31)
(21.0, 5, 490.0, 37)
(20.0, 12, 491.0, 34)
(18.0, 14, 494.0, 40)
(19.0, 10, 493.0, 36)
(13.0, 9, 499.0, 34)
(16.0, 8, 496.0, 36)
(13.0, 13, 496.0, 32)
(14.0, 13, 497.0, 33)
(14.0, 15, 497.0, 38)
(23.0, 13, 488.0, 33)
(20.0, 10, 492.0, 35)
(16.0, 5, 496.0, 40)
(25.0, 14, 485.0, 31)
(22.0, 17, 489.0, 34)
(12.0, 13, 498.0, 33)
(13.0, 13, 498.0, 32)
(16.0, 10, 496.0, 36)
(18.0, 12, 492.0, 34)
(18.0, 14, 494.0, 29)
(19.0, 5, 493.0, 37)
(14.0, 13, 497.0, 32)
(12.0, 12, 499.0, 33)
(17.0, 13, 495.0, 32)
(14.0, 8, 498.0, 36)
(17.0, 9, 495.0, 34)
(21.0, 12, 491.0, 34)
(12.0, 8, 497.0, 36)
(21.0, 14, 490.0, 30)
(16.0, 16, 496.0, 37)
(30.0, 14, 482.0, 31)
(12.0, 10, 500.0, 35)
(21.0, 5, 490.0, 37)
(19.0, 10, 492.0, 35)
(14.0, 13, 497.0, 32)
(20.0, 9, 491.0, 34)
(20.0, 8, 492.0, 37)
(21.0, 10, 490.0, 35)
(18.0, 5, 494.0, 37)
(20.0, 12, 492.0, 34)
(20.0, 13, 491.0, 32)
(16.0, 9, 496.0, 36)
(15.0, 10, 497.0, 36)
(22.0, 13, 490.0, 31)
(24.0, 13, 487.0, 31)
(122.0, 16, 389.0, 44)
(12.0, 12, 498.0, 33)
(22.0, 5, 489.0, 37)
(12.0, 14, 500.0, 30)
(36.0, 14, 476.0, 31)
(15.0, 8, 497.0, 37)
(15.0, 5, 497.0, 40)
(12.0, 13, 499.0, 33)
(16.0, 14, 495.0, 30)
(22.0, 13, 489.0, 31)
(22.0, 14, 489.0, 30)
(15.0, 13, 497.0, 33)
(14.0, 13, 498.0, 32)
(18.0, 8, 494.0, 36)
(88.0, 16, 421.0, 44)
(17.0, 13, 495.0, 32)
(22.0, 5, 489.0, 37)
(20.0, 14, 492.0, 40)
(16.0, 13, 495.0, 33)
(14.0, 13, 497.0, 33)
(19.0, 13, 493.0, 33)
(14.0, 15, 497.0, 31)
(20.0, 9, 491.0, 34)
(13.0, 14, 496.0, 30)
(11.0, 15, 501.0, 31)
(21.0, 17, 490.0, 35)
(15.0, 15, 497.0, 38)
(14.0, 6, 498.0, 39)
(16.0, 10, 496.0, 36)
(16.0, 10, 495.0, 35)
(22.0, 8, 489.0, 37)
(14.0, 4, 497.0, 40)
(11.0, 13, 500.0, 32)
(15.0, 15, 496.0, 36)
(13.0, 12, 499.0, 33)
(14.0, 13, 498.0, 32)
(14.0, 6, 497.0, 38)
(17.0, 13, 494.0, 32)
(20.0, 13, 491.0, 33)
(26.0, 13, 485.0, 31)
(24.0, 14, 487.0, 43)
(19.0, 14, 490.0, 29)
(19.0, 13, 492.0, 31)
(22.0, 9, 489.0, 34)
(27.0, 14, 484.0, 31)
(17.0, 10, 494.0, 36)
(16.0, 14, 496.0, 29)
(16.0, 12, 494.0, 33)
(19.0, 13, 492.0, 31)
(14.0, 5, 497.0, 38)
(11.0, 12, 501.0, 33)
(13.0, 8, 499.0, 37)
(13.0, 9, 498.0, 36)
(16.0, 14, 493.0, 30)
(21.0, 13, 491.0, 33)
(160.0, 5, 352.0, 40)
(26.0, 5, 486.0, 40)
(26.0, 5, 485.0, 40)
(31.0, 14, 480.0, 30)
(13.0, 16, 498.0, 37)
(18.0, 13, 493.0, 33)
(14.0, 10, 498.0, 35)
(15.0, 18, 497.0, 31)
(13.0, 8, 499.0, 37)
(17.0, 13, 495.0, 33)
(21.0, 13, 490.0, 31)
(14.0, 5, 497.0, 37)
(20.0, 8, 492.0, 37)
(17.0, 13, 492.0, 33)
(14.0, 15, 498.0, 31)
(12.0, 15, 499.0, 38)
(20.0, 10, 492.0, 36)
(20.0, 12, 491.0, 34)
(13.0, 7, 497.0, 39)
(13.0, 13, 497.0, 32)
(20.0, 8, 492.0, 36)
(15.0, 5, 496.0, 38)
(29.0, 14, 483.0, 30)
(14.0, 12, 497.0, 33)
(24.0, 14, 487.0, 31)
(20.0, 9, 491.0, 34)
(22.0, 16, 490.0, 35)
(15.0, 10, 496.0, 36)
(17.0, 9, 493.0, 34)
(20.0, 10, 490.0, 36)
(14.0, 18, 497.0, 31)
(25.0, 14, 487.0, 31)
(22.0, 8, 489.0, 37)
(12.0, 8, 499.0, 36)
(16.0, 5, 496.0, 40)
(26.0, 14, 486.0, 31)
(15.0, 13, 496.0, 32)
(15.0, 12, 496.0, 33)
(32.0, 13, 479.0, 31)
(17.0, 13, 495.0, 33)
(12.0, 6, 499.0, 38)
(21.0, 14, 491.0, 31)
(10.0, 12, 499.0, 33)
(19.0, 14, 493.0, 31)
(17.0, 13, 495.0, 31)
(15.0, 14, 497.0, 30)
(18.0, 9, 493.0, 34)
(21.0, 13, 490.0, 33)
(20.0, 8, 491.0, 36)
(11.0, 13, 501.0, 33)
(19.0, 13, 493.0, 33)
(20.0, 12, 492.0, 33)
(12.0, 13, 500.0, 33)
(19.0, 14, 490.0, 31)
(20.0, 9, 492.0, 34)
(17.0, 13, 495.0, 32)
(18.0, 10, 493.0, 36)
(19.0, 12, 492.0, 33)
(16.0, 16, 496.0, 40)
(13.0, 14, 498.0, 40)
(25.0, 5, 485.0, 40)
(16.0, 13, 495.0, 32)
(13.0, 10, 499.0, 36)
(15.0, 14, 496.0, 43)
(29.0, 5, 482.0, 40)
(21.0, 13, 491.0, 33)
(17.0, 6, 495.0, 38)
(22.0, 14, 490.0, 30)
(16.0, 8, 496.0, 36)
(29.0, 13, 480.0, 31)
(17.0, 12, 494.0, 33)
(18.0, 13, 493.0, 32)
(13.0, 16, 498.0, 40)
(18.0, 12, 494.0, 34)
(14.0, 13, 498.0, 33)
(11.0, 5, 500.0, 37)
(16.0, 17, 496.0, 34)
(17.0, 13, 495.0, 33)
(12.0, 5, 499.0, 37)
(18.0, 10, 494.0, 35)
(61.0, 5, 450.0, 40)
(33.0, 13, 478.0, 31)
(33.0, 14, 479.0, 30)
(27.0, 14, 485.0, 30)
(19.0, 14, 492.0, 30)
(14.0, 13, 497.0, 33)
(20.0, 13, 491.0, 32)
(21.0, 16, 490.0, 40)
(21.0, 8, 490.0, 36)
(34.0, 5, 477.0, 40)
(29.0, 13, 483.0, 31)
(13.0, 12, 499.0, 34)
(18.0, 14, 493.0, 31)
(14.0, 14, 497.0, 30)
(15.0, 5, 497.0, 40)
(24.0, 14, 485.0, 30)
(13.0, 10, 497.0, 36)
(14.0, 14, 497.0, 30)
(22.0, 10, 489.0, 36)
(16.0, 13, 494.0, 32)
