(18.0, 8, 494.0, 39)
(68.0, 7, 444.0, 38)
(23.0, 12, 489.0, 36)
(18.0, 12, 493.0, 36)
(17.0, 16, 495.0, 32)
(18.0, 11, 493.0, 36)
(11.0, 14, 501.0, 32)
(15.0, 10, 497.0, 37)
(11.0, 11, 500.0, 34)
(13.0, 13, 499.0, 32)
(15.0, 10, 497.0, 36)
(19.0, 11, 492.0, 34)
(13.0, 10, 499.0, 37)
(25.0, 14, 487.0, 31)
(16.0, 14, 496.0, 31)
(21.0, 11, 491.0, 34)
(14.0, 12, 497.0, 33)
(12.0, 10, 500.0, 38)
(26.0, 14, 486.0, 31)
(17.0, 16, 494.0, 32)
(17.0, 12, 495.0, 33)
(17.0, 12, 494.0, 33)
(24.0, 16, 488.0, 29)
(27.0, 16, 485.0, 30)
(12.0, 16, 499.0, 29)
(11.0, 9, 500.0, 39)
(22.0, 16, 490.0, 32)
(32.0, 16, 479.0, 29)
(23.0, 12, 489.0, 33)
(25.0, 14, 487.0, 31)
(26.0, 12, 485.0, 35)
(12.0, 8, 499.0, 40)
(23.0, 13, 488.0, 32)
(16.0, 12, 496.0, 35)
(65.0, 9, 446.0, 39)
(22.0, 14, 490.0, 32)
(14.0, 12, 498.0, 35)
(13.0, 10, 499.0, 36)
(24.0, 11, 488.0, 34)
(11.0, 11, 501.0, 34)
(12.0, 8, 500.0, 40)
(18.0, 16, 493.0, 29)
(15.0, 16, 496.0, 32)
(14.0, 12, 498.0, 34)
(22.0, 15, 490.0, 30)
(12.0, 16, 499.0, 29)
(23.0, 11, 488.0, 34)
(12.0, 14, 500.0, 33)
(16.0, 15, 495.0, 30)
(14.0, 12, 497.0, 35)
(15.0, 16, 497.0, 29)
(16.0, 12, 496.0, 36)
(12.0, 13, 499.0, 34)
(26.0, 11, 486.0, 34)
(18.0, 16, 494.0, 30)
(13.0, 8, 498.0, 39)
(19.0, 12, 492.0, 34)
(25.0, 13, 487.0, 32)
(16.0, 16, 496.0, 32)
(18.0, 16, 493.0, 30)
(23.0, 16, 488.0, 29)
(24.0, 16, 487.0, 30)
(18.0, 15, 494.0, 31)
(16.0, 12, 495.0, 34)
(15.0, 10, 496.0, 36)
(15.0, 16, 496.0, 30)
(19.0, 10, 493.0, 37)
(25.0, 12, 486.0, 36)
(16.0, 13, 496.0, 35)
(25.0, 14, 486.0, 33)
(11.0, 14, 500.0, 32)
(19.0, 15, 493.0, 30)
(11.0, 12, 501.0, 35)
(15.0, 16, 496.0, 32)
(11.0, 14, 500.0, 31)
(19.0, 16, 493.0, 29)
(19.0, 14, 493.0, 31)
(16.0, 8, 496.0, 40)
(17.0, 10, 495.0, 37)
(16.0, 12, 496.0, 36)
(17.0, 16, 494.0, 29)
(11.0, 16, 501.0, 31)
(18.0, 13, 494.0, 32)
(26.0, 16, 485.0, 30)
(85.0, 9, 427.0, 39)
(15.0, 8, 496.0, 39)
(24.0, 12, 487.0, 33)
(20.0, 11, 492.0, 34)
(24.0, 12, 487.0, 36)
(23.0, 16, 488.0, 32)
(12.0, 8, 500.0, 40)
(27.0, 13, 484.0, 32)
(13.0, 11, 499.0, 37)
(24.0, 7, 487.0, 41)
(19.0, 11, 492.0, 34)
(21.0, 11, 491.0, 34)
(20.0, 12, 492.0, 33)
(23.0, 14, 488.0, 32)
(21.0, 16, 490.0, 32)
(11.0, 14, 501.0, 31)
(16.0, 15, 495.0, 30)
(26.0, 16, 486.0, 29)
(19.0, 12, 492.0, 33)
(13.0, 14, 499.0, 31)
(15.0, 11, 497.0, 35)
(11.0, 8, 500.0, 40)
(20.0, 13, 491.0, 32)
(26.0, 13, 485.0, 32)
(24.0, 17, 488.0, 29)
(24.0, 14, 488.0, 31)
(23.0, 14, 489.0, 31)
(30.0, 7, 481.0, 38)
(11.0, 16, 500.0, 32)
(12.0, 11, 499.0, 34)
(12.0, 16, 500.0, 29)
(22.0, 11, 489.0, 34)
(17.0, 8, 494.0, 38)
(19.0, 16, 492.0, 32)
(11.0, 8, 500.0, 40)
(18.0, 16, 494.0, 29)
(17.0, 7, 495.0, 41)
(24.0, 16, 487.0, 30)
(14.0, 12, 497.0, 34)
(14.0, 11, 497.0, 34)
(18.0, 13, 493.0, 32)
(27.0, 16, 485.0, 29)
(16.0, 10, 495.0, 38)
(21.0, 12, 491.0, 33)
(27.0, 15, 485.0, 30)
(22.0, 14, 490.0, 31)
(21.0, 14, 491.0, 32)
(19.0, 11, 493.0, 34)
(17.0, 7, 495.0, 41)
(21.0, 16, 490.0, 29)
(14.0, 12, 498.0, 33)
(16.0, 14, 496.0, 32)
(14.0, 14, 498.0, 31)
(14.0, 10, 498.0, 38)
(17.0, 16, 495.0, 30)
(11.0, 12, 500.0, 35)
(16.0, 14, 495.0, 31)
(22.0, 13, 490.0, 32)
(17.0, 10, 495.0, 36)
(19.0, 16, 492.0, 29)
(15.0, 12, 497.0, 33)
(14.0, 14, 497.0, 32)
(23.0, 12, 489.0, 36)
(20.0, 11, 492.0, 34)
(27.0, 16, 485.0, 29)
(18.0, 14, 494.0, 32)
(13.0, 11, 498.0, 34)
(25.0, 13, 487.0, 32)
(21.0, 10, 491.0, 37)
(21.0, 15, 490.0, 30)
(15.0, 12, 497.0, 35)
(16.0, 14, 496.0, 31)
(18.0, 16, 493.0, 29)
(25.0, 11, 487.0, 34)
(20.0, 16, 491.0, 30)
(22.0, 7, 489.0, 41)
(11.0, 16, 500.0, 32)
(12.0, 10, 499.0, 36)
(11.0, 12, 501.0, 34)
(29.0, 16, 482.0, 29)
(15.0, 8, 496.0, 39)
(16.0, 8, 495.0, 37)
(11.0, 14, 500.0, 32)
(15.0, 16, 496.0, 30)
(19.0, 16, 493.0, 29)
(25.0, 16, 487.0, 29)
(14.0, 16, 497.0, 29)
(11.0, 10, 500.0, 37)
(12.0, 16, 500.0, 29)
(26.0, 16, 486.0, 30)
(14.0, 11, 497.0, 34)
(28.0, 13, 483.0, 32)
(19.0, 16, 493.0, 29)
(13.0, 16, 498.0, 29)
(15.0, 8, 496.0, 39)
(16.0, 12, 496.0, 33)
(20.0, 16, 492.0, 32)
(18.0, 14, 494.0, 31)
(17.0, 12, 495.0, 33)
(15.0, 7, 497.0, 41)
(12.0, 16, 500.0, 32)
(25.0, 15, 487.0, 30)
(15.0, 15, 496.0, 30)
(15.0, 15, 496.0, 30)
(14.0, 14, 498.0, 31)
(19.0, 13, 492.0, 32)
(17.0, 15, 495.0, 30)
(15.0, 13, 496.0, 32)
(16.0, 16, 496.0, 32)
(19.0, 14, 493.0, 32)
(18.0, 12, 493.0, 33)
(15.0, 15, 497.0, 30)
(17.0, 16, 495.0, 29)
(14.0, 12, 497.0, 33)
(16.0, 16, 495.0, 32)
(29.0, 7, 483.0, 41)
(20.0, 10, 491.0, 37)
(22.0, 16, 490.0, 30)
(12.0, 14, 499.0, 31)
(19.0, 16, 492.0, 29)
(16.0, 15, 496.0, 30)
(30.0, 16, 482.0, 30)
(22.0, 14, 489.0, 31)
(11.0, 14, 501.0, 32)
(12.0, 12, 500.0, 34)
(17.0, 16, 494.0, 30)
(14.0, 11, 497.0, 37)
(15.0, 11, 497.0, 34)
(25.0, 16, 487.0, 30)
(22.0, 12, 490.0, 36)
(17.0, 15, 495.0, 30)
(23.0, 16, 488.0, 29)
(13.0, 12, 499.0, 35)
(13.0, 11, 499.0, 34)
(18.0, 13, 493.0, 32)
(14.0, 15, 497.0, 33)
(19.0, 10, 492.0, 36)
(23.0, 14, 488.0, 31)
(26.0, 12, 486.0, 36)
(25.0, 12, 487.0, 33)
(23.0, 15, 488.0, 30)
(18.0, 15, 494.0, 30)
(17.0, 16, 494.0, 30)
(19.0, 16, 492.0, 32)
(14.0, 12, 497.0, 33)
(11.0, 14, 501.0, 32)
(12.0, 11, 499.0, 34)
(20.0, 8, 492.0, 37)
(18.0, 12, 494.0, 34)
(15.0, 13, 497.0, 34)
(20.0, 12, 492.0, 33)
(13.0, 14, 498.0, 31)
(26.0, 16, 485.0, 32)
(20.0, 14, 492.0, 31)
(13.0, 10, 498.0, 38)
(11.0, 10, 500.0, 38)
(14.0, 10, 498.0, 36)
(18.0, 12, 494.0, 33)
(14.0, 16, 498.0, 32)
(19.0, 14, 492.0, 32)
(12.0, 12, 500.0, 35)
(12.0, 8, 500.0, 37)
(18.0, 12, 494.0, 34)
(13.0, 15, 498.0, 31)
(18.0, 8, 493.0, 37)
(19.0, 8, 492.0, 39)
(17.0, 16, 494.0, 30)
(31.0, 16, 481.0, 30)
(13.0, 10, 499.0, 37)
(26.0, 15, 485.0, 30)
(12.0, 10, 499.0, 36)
(13.0, 10, 499.0, 38)
(29.0, 16, 482.0, 30)
(21.0, 16, 491.0, 30)
(13.0, 13, 498.0, 32)
(19.0, 14, 492.0, 32)
(28.0, 16, 484.0, 29)
(11.0, 16, 500.0, 29)
(17.0, 13, 495.0, 32)
(17.0, 8, 495.0, 37)
(11.0, 16, 500.0, 32)
(20.0, 15, 492.0, 30)
(22.0, 12, 489.0, 36)
(15.0, 14, 496.0, 32)
(20.0, 14, 491.0, 31)
(17.0, 8, 494.0, 37)
(12.0, 14, 499.0, 33)
(18.0, 11, 494.0, 34)
(12.0, 8, 499.0, 37)
(15.0, 8, 496.0, 40)
(14.0, 12, 497.0, 34)
(20.0, 12, 492.0, 33)
(21.0, 15, 491.0, 30)
(15.0, 14, 496.0, 31)
(26.0, 12, 486.0, 36)
(26.0, 12, 486.0, 33)
(27.0, 7, 485.0, 41)
(12.0, 11, 500.0, 36)
(25.0, 11, 487.0, 34)
(12.0, 12, 499.0, 34)
(22.0, 13, 490.0, 32)
(11.0, 10, 500.0, 36)
(16.0, 11, 496.0, 34)
(12.0, 12, 499.0, 36)
(17.0, 8, 494.0, 40)
(11.0, 14, 501.0, 33)
(19.0, 15, 492.0, 30)
(11.0, 8, 500.0, 40)
(12.0, 11, 500.0, 34)
(22.0, 12, 489.0, 33)
(12.0, 8, 499.0, 39)
(25.0, 12, 487.0, 36)
(26.0, 16, 485.0, 32)
(17.0, 16, 494.0, 32)
(13.0, 8, 498.0, 40)
(13.0, 16, 498.0, 32)
(14.0, 16, 497.0, 32)
(25.0, 16, 486.0, 29)
(25.0, 14, 486.0, 31)
(12.0, 10, 499.0, 37)
(11.0, 10, 500.0, 36)
(23.0, 12, 488.0, 33)
(22.0, 15, 489.0, 30)
(23.0, 16, 488.0, 30)
(20.0, 15, 491.0, 30)
(14.0, 8, 498.0, 40)
(22.0, 16, 489.0, 32)
(12.0, 12, 499.0, 35)
(13.0, 9, 499.0, 39)
(26.0, 16, 486.0, 29)
(13.0, 10, 498.0, 37)
(17.0, 10, 494.0, 38)
(14.0, 15, 497.0, 30)
(19.0, 12, 493.0, 33)
(15.0, 11, 497.0, 34)
(19.0, 12, 493.0, 36)
(15.0, 10, 496.0, 36)
(16.0, 11, 495.0, 34)
(17.0, 12, 494.0, 34)
(11.0, 8, 501.0, 37)
(25.0, 12, 486.0, 33)
(20.0, 11, 492.0, 34)
(26.0, 13, 485.0, 32)
(16.0, 11, 495.0, 34)
(29.0, 12, 483.0, 36)
(19.0, 14, 493.0, 31)
(20.0, 16, 491.0, 32)
(12.0, 15, 499.0, 31)
(17.0, 14, 495.0, 33)
(16.0, 16, 495.0, 29)
(15.0, 14, 496.0, 31)
(13.0, 12, 499.0, 35)
(16.0, 14, 496.0, 32)
(24.0, 12, 488.0, 36)
(26.0, 12, 485.0, 33)
(17.0, 16, 494.0, 32)
(22.0, 7, 490.0, 41)
(14.0, 7, 498.0, 41)
(20.0, 16, 492.0, 30)
(13.0, 11, 498.0, 34)
(26.0, 7, 486.0, 41)
(21.0, 12, 490.0, 33)
(12.0, 8, 499.0, 40)
(16.0, 16, 496.0, 30)
(21.0, 16, 490.0, 32)
(25.0, 13, 486.0, 32)
(21.0, 16, 490.0, 30)
(18.0, 14, 494.0, 32)
(19.0, 11, 492.0, 34)
(12.0, 12, 500.0, 35)
(26.0, 16, 486.0, 29)
(12.0, 11, 500.0, 34)
(29.0, 17, 482.0, 29)
(22.0, 7, 489.0, 41)
(15.0, 16, 497.0, 29)
(26.0, 16, 485.0, 29)
(16.0, 16, 496.0, 30)
(22.0, 14, 490.0, 31)
(12.0, 8, 499.0, 40)
(14.0, 12, 497.0, 33)
(13.0, 11, 498.0, 34)
(27.0, 14, 484.0, 31)
(17.0, 8, 495.0, 39)
(23.0, 11, 488.0, 34)
(11.0, 12, 501.0, 35)
(13.0, 16, 498.0, 29)
(19.0, 12, 492.0, 36)
(20.0, 10, 492.0, 37)
(15.0, 8, 497.0, 39)
(44.0, 7, 467.0, 38)
(26.0, 13, 486.0, 32)
(13.0, 13, 498.0, 32)
(12.0, 11, 500.0, 37)
(19.0, 12, 492.0, 34)
(19.0, 16, 493.0, 29)
(11.0, 12, 500.0, 34)
(15.0, 13, 497.0, 32)
(21.0, 15, 491.0, 30)
(26.0, 14, 485.0, 31)
(13.0, 10, 499.0, 36)
(16.0, 14, 495.0, 32)
(21.0, 16, 491.0, 29)
(14.0, 12, 498.0, 36)
(13.0, 10, 498.0, 36)
(23.0, 16, 489.0, 32)
(12.0, 8, 500.0, 39)
(16.0, 8, 496.0, 40)
(26.0, 15, 486.0, 30)
(17.0, 10, 495.0, 38)
(24.0, 11, 487.0, 34)
(16.0, 14, 495.0, 32)
(12.0, 16, 500.0, 29)
(12.0, 11, 499.0, 34)
(29.0, 16, 483.0, 30)
(24.0, 14, 488.0, 32)
(24.0, 16, 487.0, 32)
(17.0, 10, 494.0, 37)
(17.0, 13, 494.0, 35)
(12.0, 14, 500.0, 32)
(21.0, 11, 491.0, 34)
(19.0, 16, 492.0, 32)
(27.0, 14, 485.0, 31)
(24.0, 16, 487.0, 29)
(11.0, 12, 501.0, 34)
(21.0, 16, 490.0, 32)
(27.0, 15, 485.0, 30)
(19.0, 14, 492.0, 32)
(28.0, 16, 483.0, 30)
(23.0, 15, 489.0, 30)
(13.0, 16, 498.0, 29)
(18.0, 16, 494.0, 29)
(11.0, 14, 501.0, 31)
(23.0, 7, 489.0, 41)
(14.0, 13, 498.0, 35)
(14.0, 16, 497.0, 32)
(22.0, 14, 490.0, 31)
(55.0, 7, 456.0, 41)
(22.0, 16, 490.0, 32)
(21.0, 14, 490.0, 31)
(26.0, 16, 485.0, 30)
(15.0, 14, 497.0, 31)
(13.0, 13, 498.0, 32)
(13.0, 14, 498.0, 31)
(12.0, 14, 499.0, 32)
(13.0, 16, 498.0, 29)
(20.0, 12, 491.0, 36)
(12.0, 14, 500.0, 31)
(18.0, 14, 493.0, 32)
(11.0, 10, 501.0, 36)
(12.0, 15, 499.0, 30)
(16.0, 10, 495.0, 38)
(18.0, 11, 494.0, 34)
(12.0, 16, 499.0, 29)
(14.0, 10, 497.0, 38)
(25.0, 13, 487.0, 32)
(23.0, 12, 489.0, 33)
(11.0, 10, 501.0, 36)
(161.0, 9, 351.0, 39)
(27.0, 13, 484.0, 32)
(19.0, 14, 493.0, 32)
(15.0, 12, 497.0, 34)
(29.0, 16, 482.0, 30)
(16.0, 14, 495.0, 31)
(14.0, 12, 497.0, 36)
(14.0, 16, 498.0, 29)
(12.0, 14, 500.0, 33)
(14.0, 8, 498.0, 39)
(48.0, 9, 463.0, 39)
(16.0, 12, 496.0, 36)
(16.0, 14, 496.0, 32)
(22.0, 12, 490.0, 36)
(23.0, 15, 488.0, 30)
(12.0, 15, 500.0, 30)
(22.0, 16, 489.0, 32)
(26.0, 9, 485.0, 39)
(12.0, 14, 499.0, 33)
(18.0, 8, 493.0, 39)
(15.0, 10, 497.0, 38)
(12.0, 11, 499.0, 35)
(22.0, 16, 489.0, 30)
(25.0, 14, 486.0, 31)
(17.0, 10, 494.0, 36)
(14.0, 10, 497.0, 37)
(13.0, 16, 498.0, 32)
(185.0, 9, 327.0, 39)
(20.0, 14, 491.0, 31)
(16.0, 10, 496.0, 37)
(12.0, 15, 499.0, 30)
(19.0, 12, 493.0, 33)
(28.0, 16, 484.0, 30)
(24.0, 15, 488.0, 30)
(16.0, 12, 496.0, 36)
(24.0, 16, 488.0, 32)
(22.0, 14, 490.0, 31)
(19.0, 11, 493.0, 34)
(13.0, 10, 499.0, 36)
(14.0, 12, 497.0, 33)
(15.0, 14, 497.0, 31)
(20.0, 11, 491.0, 34)
(25.0, 15, 487.0, 30)
(23.0, 16, 489.0, 32)
(19.0, 15, 492.0, 30)
(16.0, 14, 496.0, 32)
(26.0, 13, 485.0, 32)
(24.0, 12, 488.0, 33)
(21.0, 7, 490.0, 41)
(19.0, 15, 493.0, 30)
(11.0, 14, 501.0, 32)
(20.0, 15, 492.0, 30)
(16.0, 16, 495.0, 29)
(18.0, 11, 493.0, 37)
(15.0, 13, 496.0, 32)
(16.0, 16, 495.0, 29)
(15.0, 10, 497.0, 36)
(20.0, 16, 492.0, 29)
(23.0, 14, 488.0, 31)
(21.0, 15, 491.0, 30)
(13.0, 10, 499.0, 36)
(16.0, 12, 495.0, 34)
(17.0, 16, 494.0, 30)
(19.0, 10, 492.0, 37)
(13.0, 16, 499.0, 32)
(12.0, 12, 500.0, 35)
(28.0, 17, 484.0, 29)
(13.0, 16, 498.0, 29)
(19.0, 12, 492.0, 36)
(14.0, 12, 497.0, 34)
(13.0, 16, 498.0, 32)
(20.0, 11, 492.0, 34)
(19.0, 12, 492.0, 36)
(27.0, 12, 485.0, 36)
(13.0, 8, 498.0, 39)
(26.0, 16, 485.0, 30)
(14.0, 14, 498.0, 32)
(14.0, 13, 498.0, 32)
(19.0, 12, 492.0, 33)
(21.0, 16, 490.0, 29)
(18.0, 14, 493.0, 33)
(147.0, 9, 364.0, 39)
(25.0, 14, 487.0, 31)
(23.0, 12, 489.0, 33)
(17.0, 16, 494.0, 29)
(21.0, 15, 490.0, 30)
(14.0, 10, 498.0, 38)
(11.0, 8, 501.0, 37)
(12.0, 12, 500.0, 35)
(26.0, 16, 485.0, 29)
(14.0, 14, 497.0, 32)
(15.0, 16, 496.0, 32)
(31.0, 16, 481.0, 30)
(21.0, 15, 491.0, 30)
(14.0, 8, 498.0, 37)
(31.0, 7, 481.0, 41)
(13.0, 15, 499.0, 33)
(21.0, 12, 491.0, 36)
(16.0, 14, 495.0, 34)
(25.0, 13, 487.0, 32)
(28.0, 16, 483.0, 30)
(20.0, 16, 491.0, 32)
(18.0, 15, 493.0, 30)
(18.0, 16, 493.0, 32)
(14.0, 16, 497.0, 30)
(18.0, 14, 494.0, 31)
(25.0, 12, 486.0, 33)
(17.0, 12, 495.0, 33)
(15.0, 8, 497.0, 40)
(20.0, 12, 492.0, 36)
(12.0, 13, 500.0, 32)
(13.0, 12, 498.0, 35)
(12.0, 9, 499.0, 39)
(16.0, 16, 495.0, 32)
(20.0, 12, 492.0, 33)
(12.0, 11, 499.0, 35)
(28.0, 16, 483.0, 29)
(20.0, 14, 492.0, 31)
(25.0, 13, 487.0, 32)
(16.0, 15, 496.0, 30)
(15.0, 16, 496.0, 29)
(15.0, 10, 497.0, 36)
(20.0, 16, 491.0, 32)
(16.0, 16, 496.0, 32)
(16.0, 15, 495.0, 30)
(18.0, 15, 494.0, 30)
(24.0, 14, 488.0, 34)
(19.0, 13, 493.0, 32)
(22.0, 14, 490.0, 31)
(19.0, 14, 492.0, 31)
(14.0, 15, 498.0, 30)
(19.0, 16, 493.0, 29)
(12.0, 10, 500.0, 38)
(12.0, 12, 500.0, 35)
(22.0, 16, 489.0, 29)
(11.0, 14, 501.0, 32)
(120.0, 9, 391.0, 39)
(20.0, 14, 491.0, 31)
(18.0, 7, 494.0, 38)
(23.0, 16, 488.0, 30)
(13.0, 10, 499.0, 36)
(13.0, 14, 499.0, 31)
(15.0, 16, 496.0, 32)
(21.0, 17, 491.0, 29)
(19.0, 12, 492.0, 33)
(11.0, 15, 501.0, 30)
(24.0, 13, 488.0, 32)
(25.0, 13, 486.0, 32)
(11.0, 11, 501.0, 37)
(22.0, 12, 490.0, 34)
(26.0, 16, 486.0, 30)
(17.0, 10, 495.0, 37)
(12.0, 10, 499.0, 36)
(21.0, 12, 490.0, 36)
(20.0, 10, 491.0, 37)
(12.0, 16, 499.0, 29)
(20.0, 13, 491.0, 32)
(46.0, 7, 465.0, 41)
(24.0, 15, 488.0, 30)
(27.0, 13, 484.0, 32)
(24.0, 16, 487.0, 30)
(18.0, 13, 493.0, 32)
(12.0, 12, 499.0, 34)
(11.0, 7, 501.0, 41)
(11.0, 10, 500.0, 36)
(18.0, 14, 493.0, 31)
(17.0, 16, 494.0, 32)
(29.0, 16, 482.0, 30)
(25.0, 12, 487.0, 36)
(16.0, 12, 495.0, 36)
(17.0, 9, 495.0, 39)
(23.0, 16, 488.0, 29)
(23.0, 13, 489.0, 32)
(19.0, 12, 493.0, 34)
(20.0, 16, 491.0, 29)
(19.0, 12, 492.0, 33)
(25.0, 12, 486.0, 33)
(23.0, 15, 488.0, 31)
(23.0, 16, 488.0, 32)
(20.0, 16, 492.0, 29)
(25.0, 16, 486.0, 30)
(17.0, 8, 494.0, 40)
(29.0, 13, 483.0, 32)
(24.0, 13, 488.0, 32)
(14.0, 10, 498.0, 37)
(12.0, 14, 500.0, 32)
(28.0, 16, 484.0, 30)
(19.0, 17, 492.0, 29)
(17.0, 14, 494.0, 31)
(25.0, 16, 486.0, 30)
(18.0, 14, 494.0, 32)
(16.0, 13, 496.0, 32)
(16.0, 11, 496.0, 36)
(13.0, 12, 499.0, 33)
(14.0, 10, 498.0, 38)
(14.0, 8, 498.0, 39)
(25.0, 9, 487.0, 39)
(15.0, 16, 497.0, 29)
(12.0, 15, 500.0, 33)
(19.0, 11, 492.0, 34)
(15.0, 10, 496.0, 37)
(24.0, 16, 487.0, 32)
(23.0, 12, 489.0, 36)
(31.0, 16, 481.0, 29)
(16.0, 12, 496.0, 35)
(26.0, 16, 486.0, 30)
(16.0, 16, 496.0, 29)
(11.0, 16, 501.0, 29)
(14.0, 12, 498.0, 34)
(15.0, 16, 496.0, 32)
(20.0, 13, 492.0, 33)
(15.0, 14, 497.0, 32)
(17.0, 14, 494.0, 32)
(13.0, 14, 498.0, 32)
(14.0, 12, 498.0, 34)
(18.0, 12, 493.0, 36)
(18.0, 10, 494.0, 38)
(27.0, 16, 485.0, 29)
(17.0, 16, 495.0, 30)
(11.0, 15, 501.0, 30)
(19.0, 15, 492.0, 30)
(25.0, 17, 486.0, 29)
(15.0, 16, 497.0, 32)
(11.0, 14, 501.0, 32)
(18.0, 8, 493.0, 40)
(20.0, 11, 491.0, 34)
(20.0, 16, 491.0, 30)
(13.0, 9, 498.0, 39)
(15.0, 14, 496.0, 31)
(26.0, 16, 486.0, 30)
(26.0, 7, 485.0, 41)
(19.0, 16, 492.0, 32)
(17.0, 16, 495.0, 32)
(19.0, 16, 492.0, 30)
(22.0, 15, 490.0, 30)
(16.0, 16, 495.0, 30)
